dataset,old_run,seed,canonical,method,feat_src,head,c,src,bal,frac,wd,lr,n_epochs,batch_size,bn,unfreeze,restart,metadata_csv,pretrained,code_version,path
MNISTCIFAR,reweight_0.0,333,e2e.rw__c-0.0__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.rw,,rw,0.0,,none,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/reweight_0.0/model_outputs_333
MNISTCIFAR,reweight_0.25,111,e2e.rw__c-0.25__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.rw,,rw,0.25,,none,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/reweight_0.25/model_outputs_111
MNISTCIFAR,reweight_0.25,222,e2e.rw__c-0.25__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.rw,,rw,0.25,,none,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/reweight_0.25/model_outputs_222
MNISTCIFAR,reweight_0.25,333,e2e.rw__c-0.25__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.rw,,rw,0.25,,none,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/reweight_0.25/model_outputs_333
MNISTCIFAR,reweight_0.5,111,e2e.rw__c-0.5__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.rw,,rw,0.5,,none,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/reweight_0.5/model_outputs_111
MNISTCIFAR,reweight_0.5,222,e2e.rw__c-0.5__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.rw,,rw,0.5,,none,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/reweight_0.5/model_outputs_222
MNISTCIFAR,reweight_0.5,333,e2e.rw__c-0.5__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.rw,,rw,0.5,,none,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/reweight_0.5/model_outputs_333
MNISTCIFAR,reweight_0.75,111,e2e.rw__c-0.75__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.rw,,rw,0.75,,none,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/reweight_0.75/model_outputs_111
MNISTCIFAR,reweight_0.75,222,e2e.rw__c-0.75__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.rw,,rw,0.75,,none,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/reweight_0.75/model_outputs_222
MNISTCIFAR,reweight_0.75,333,e2e.rw__c-0.75__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.rw,,rw,0.75,,none,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/reweight_0.75/model_outputs_333
MNISTCIFAR,reweight_0.9,111,e2e.rw__c-0.9__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.rw,,rw,0.9,,none,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/reweight_0.9/model_outputs_111
MNISTCIFAR,reweight_0.9,222,e2e.rw__c-0.9__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.rw,,rw,0.9,,none,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/reweight_0.9/model_outputs_222
MNISTCIFAR,reweight_0.9,333,e2e.rw__c-0.9__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.rw,,rw,0.9,,none,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/reweight_0.9/model_outputs_333
MNISTCIFAR,reweight_rw_0.0,111,e2e.rw__c-0.0__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.rw,,rw,0.0,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/reweight_rw_0.0/model_outputs_111
MNISTCIFAR,reweight_rw_0.0,222,e2e.rw__c-0.0__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.rw,,rw,0.0,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/reweight_rw_0.0/model_outputs_222
MNISTCIFAR,reweight_rw_0.0,333,e2e.rw__c-0.0__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.rw,,rw,0.0,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/reweight_rw_0.0/model_outputs_333
MNISTCIFAR,reweight_rw_0.25,111,e2e.rw__c-0.25__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.rw,,rw,0.25,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/reweight_rw_0.25/model_outputs_111
MNISTCIFAR,reweight_rw_0.25,222,e2e.rw__c-0.25__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.rw,,rw,0.25,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/reweight_rw_0.25/model_outputs_222
MNISTCIFAR,reweight_rw_0.25,333,e2e.rw__c-0.25__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.rw,,rw,0.25,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/reweight_rw_0.25/model_outputs_333
MNISTCIFAR,reweight_rw_0.5,111,e2e.rw__c-0.5__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.rw,,rw,0.5,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/reweight_rw_0.5/model_outputs_111
MNISTCIFAR,reweight_rw_0.5,222,e2e.rw__c-0.5__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.rw,,rw,0.5,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/reweight_rw_0.5/model_outputs_222
MNISTCIFAR,reweight_rw_0.5,333,e2e.rw__c-0.5__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.rw,,rw,0.5,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/reweight_rw_0.5/model_outputs_333
MNISTCIFAR,reweight_rw_0.75,111,e2e.rw__c-0.75__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.rw,,rw,0.75,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/reweight_rw_0.75/model_outputs_111
MNISTCIFAR,reweight_rw_0.75,222,e2e.rw__c-0.75__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.rw,,rw,0.75,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/reweight_rw_0.75/model_outputs_222
MNISTCIFAR,reweight_rw_0.75,333,e2e.rw__c-0.75__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.rw,,rw,0.75,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/reweight_rw_0.75/model_outputs_333
MNISTCIFAR,reweight_rw_0.9,111,e2e.rw__c-0.9__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.rw,,rw,0.9,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/reweight_rw_0.9/model_outputs_111
MNISTCIFAR,reweight_rw_0.9,222,e2e.rw__c-0.9__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.rw,,rw,0.9,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/reweight_rw_0.9/model_outputs_222
MNISTCIFAR,reweight_rw_0.9,333,e2e.rw__c-0.9__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.rw,,rw,0.9,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/reweight_rw_0.9/model_outputs_333
MNISTCIFAR,rw_erm_0.0,111,e2e.erm__c-0.0__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.erm,,erm,0.0,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/rw_erm_0.0/model_outputs_111
MNISTCIFAR,rw_erm_0.0,222,e2e.erm__c-0.0__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.erm,,erm,0.0,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/rw_erm_0.0/model_outputs_222
MNISTCIFAR,rw_erm_0.0,333,e2e.erm__c-0.0__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.erm,,erm,0.0,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/rw_erm_0.0/model_outputs_333
MNISTCIFAR,rw_erm_0.25,111,e2e.erm__c-0.25__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.erm,,erm,0.25,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/rw_erm_0.25/model_outputs_111
MNISTCIFAR,rw_erm_0.25,222,e2e.erm__c-0.25__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.erm,,erm,0.25,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/rw_erm_0.25/model_outputs_222
MNISTCIFAR,rw_erm_0.25,333,e2e.erm__c-0.25__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.erm,,erm,0.25,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/rw_erm_0.25/model_outputs_333
MNISTCIFAR,rw_erm_0.5,111,e2e.erm__c-0.5__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.erm,,erm,0.5,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/rw_erm_0.5/model_outputs_111
MNISTCIFAR,rw_erm_0.5,222,e2e.erm__c-0.5__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.erm,,erm,0.5,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/rw_erm_0.5/model_outputs_222
MNISTCIFAR,rw_erm_0.5,333,e2e.erm__c-0.5__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.erm,,erm,0.5,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/rw_erm_0.5/model_outputs_333
MNISTCIFAR,rw_erm_0.75,111,e2e.erm__c-0.75__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.erm,,erm,0.75,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/rw_erm_0.75/model_outputs_111
MNISTCIFAR,rw_erm_0.75,222,e2e.erm__c-0.75__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.erm,,erm,0.75,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/rw_erm_0.75/model_outputs_222
MNISTCIFAR,rw_erm_0.75,333,e2e.erm__c-0.75__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.erm,,erm,0.75,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/rw_erm_0.75/model_outputs_333
MNISTCIFAR,rw_erm_0.9,111,e2e.erm__c-0.9__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.erm,,erm,0.9,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/rw_erm_0.9/model_outputs_111
MNISTCIFAR,rw_erm_0.9,222,e2e.erm__c-0.9__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.erm,,erm,0.9,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/rw_erm_0.9/model_outputs_222
MNISTCIFAR,rw_erm_0.9,333,e2e.erm__c-0.9__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.erm,,erm,0.9,,rw,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/rw_erm_0.9/model_outputs_333
MNISTCIFAR,sv_0.0,111,ft.erm.erm__c-0.0__src-train__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.0_111.pth,pre-normalize,results/MNISTCIFAR/sv_0.0/model_outputs_111
MNISTCIFAR,sv_0.0,222,ft.erm.erm__c-0.0__src-train__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.0_222.pth,pre-normalize,results/MNISTCIFAR/sv_0.0/model_outputs_222
MNISTCIFAR,sv_0.0,333,ft.erm.erm__c-0.0__src-train__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.0_333.pth,pre-normalize,results/MNISTCIFAR/sv_0.0/model_outputs_333
MNISTCIFAR,sv_0.25,111,ft.erm.erm__c-0.25__src-train__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.25,train,none,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.25_111.pth,pre-normalize,results/MNISTCIFAR/sv_0.25/model_outputs_111
MNISTCIFAR,sv_0.25,222,ft.erm.erm__c-0.25__src-train__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.25,train,none,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.25_222.pth,pre-normalize,results/MNISTCIFAR/sv_0.25/model_outputs_222
MNISTCIFAR,sv_0.25,333,ft.erm.erm__c-0.25__src-train__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.25,train,none,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.25_333.pth,pre-normalize,results/MNISTCIFAR/sv_0.25/model_outputs_333
MNISTCIFAR,sv_0.5,111,ft.erm.erm__c-0.5__src-train__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.5,train,none,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.5_111.pth,pre-normalize,results/MNISTCIFAR/sv_0.5/model_outputs_111
MNISTCIFAR,sv_0.5,222,ft.erm.erm__c-0.5__src-train__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.5,train,none,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.5_222.pth,pre-normalize,results/MNISTCIFAR/sv_0.5/model_outputs_222
MNISTCIFAR,sv_0.5,333,ft.erm.erm__c-0.5__src-train__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.5,train,none,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.5_333.pth,pre-normalize,results/MNISTCIFAR/sv_0.5/model_outputs_333
MNISTCIFAR,sv_0.75,111,ft.erm.erm__c-0.75__src-train__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.75,train,none,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.75_111.pth,pre-normalize,results/MNISTCIFAR/sv_0.75/model_outputs_111
MNISTCIFAR,sv_0.75,222,ft.erm.erm__c-0.75__src-train__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.75,train,none,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.75_222.pth,pre-normalize,results/MNISTCIFAR/sv_0.75/model_outputs_222
MNISTCIFAR,sv_0.75,333,ft.erm.erm__c-0.75__src-train__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.75,train,none,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.75_333.pth,pre-normalize,results/MNISTCIFAR/sv_0.75/model_outputs_333
MNISTCIFAR,sv_0.9,111,ft.erm.erm__c-0.9__src-train__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.9,train,none,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_111.pth,pre-normalize,results/MNISTCIFAR/sv_0.9/model_outputs_111
MNISTCIFAR,sv_0.9,222,ft.erm.erm__c-0.9__src-train__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.9,train,none,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_222.pth,pre-normalize,results/MNISTCIFAR/sv_0.9/model_outputs_222
MNISTCIFAR,sv_0.9,333,ft.erm.erm__c-0.9__src-train__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.9,train,none,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_333.pth,pre-normalize,results/MNISTCIFAR/sv_0.9/model_outputs_333
MNISTCIFAR,sv_gdro_0.0,111,ft.gdro.gdro__c-0.0__src-train__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.gdro.gdro,gdro,gdro,0.0,train,rw,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/gdro_0.0_111.pth,pre-normalize,results/MNISTCIFAR/sv_gdro_0.0/model_outputs_111
MNISTCIFAR,sv_gdro_0.0,222,ft.gdro.gdro__c-0.0__src-train__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.gdro.gdro,gdro,gdro,0.0,train,rw,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/gdro_0.0_222.pth,pre-normalize,results/MNISTCIFAR/sv_gdro_0.0/model_outputs_222
MNISTCIFAR,sv_gdro_0.0,333,ft.gdro.gdro__c-0.0__src-train__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.gdro.gdro,gdro,gdro,0.0,train,rw,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/gdro_0.0_333.pth,pre-normalize,results/MNISTCIFAR/sv_gdro_0.0/model_outputs_333
MNISTCIFAR,sv_gdro_0.25,111,ft.gdro.gdro__c-0.25__src-train__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.gdro.gdro,gdro,gdro,0.25,train,rw,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/gdro_0.25_111.pth,pre-normalize,results/MNISTCIFAR/sv_gdro_0.25/model_outputs_111
MNISTCIFAR,sv_gdro_0.25,222,ft.gdro.gdro__c-0.25__src-train__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.gdro.gdro,gdro,gdro,0.25,train,rw,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/gdro_0.25_222.pth,pre-normalize,results/MNISTCIFAR/sv_gdro_0.25/model_outputs_222
MNISTCIFAR,sv_gdro_0.25,333,ft.gdro.gdro__c-0.25__src-train__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.gdro.gdro,gdro,gdro,0.25,train,rw,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/gdro_0.25_333.pth,pre-normalize,results/MNISTCIFAR/sv_gdro_0.25/model_outputs_333
MNISTCIFAR,sv_gdro_0.5,111,ft.gdro.gdro__c-0.5__src-train__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.gdro.gdro,gdro,gdro,0.5,train,rw,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/gdro_0.5_111.pth,pre-normalize,results/MNISTCIFAR/sv_gdro_0.5/model_outputs_111
MNISTCIFAR,sv_gdro_0.5,222,ft.gdro.gdro__c-0.5__src-train__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.gdro.gdro,gdro,gdro,0.5,train,rw,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/gdro_0.5_222.pth,pre-normalize,results/MNISTCIFAR/sv_gdro_0.5/model_outputs_222
MNISTCIFAR,sv_gdro_0.5,333,ft.gdro.gdro__c-0.5__src-train__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.gdro.gdro,gdro,gdro,0.5,train,rw,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/gdro_0.5_333.pth,pre-normalize,results/MNISTCIFAR/sv_gdro_0.5/model_outputs_333
MNISTCIFAR,sv_gdro_0.75,111,ft.gdro.gdro__c-0.75__src-train__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.gdro.gdro,gdro,gdro,0.75,train,rw,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/gdro_0.75_111.pth,pre-normalize,results/MNISTCIFAR/sv_gdro_0.75/model_outputs_111
MNISTCIFAR,sv_gdro_0.75,222,ft.gdro.gdro__c-0.75__src-train__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.gdro.gdro,gdro,gdro,0.75,train,rw,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/gdro_0.75_222.pth,pre-normalize,results/MNISTCIFAR/sv_gdro_0.75/model_outputs_222
MNISTCIFAR,sv_gdro_0.75,333,ft.gdro.gdro__c-0.75__src-train__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.gdro.gdro,gdro,gdro,0.75,train,rw,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/gdro_0.75_333.pth,pre-normalize,results/MNISTCIFAR/sv_gdro_0.75/model_outputs_333
MNISTCIFAR,sv_gdro_0.9,111,ft.gdro.gdro__c-0.9__src-train__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.gdro.gdro,gdro,gdro,0.9,train,rw,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/gdro_0.9_111.pth,pre-normalize,results/MNISTCIFAR/sv_gdro_0.9/model_outputs_111
MNISTCIFAR,sv_gdro_0.9,222,ft.gdro.gdro__c-0.9__src-train__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.gdro.gdro,gdro,gdro,0.9,train,rw,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/gdro_0.9_222.pth,pre-normalize,results/MNISTCIFAR/sv_gdro_0.9/model_outputs_222
MNISTCIFAR,sv_gdro_0.9,333,ft.gdro.gdro__c-0.9__src-train__bal-rw__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.gdro.gdro,gdro,gdro,0.9,train,rw,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/gdro_0.9_333.pth,pre-normalize,results/MNISTCIFAR/sv_gdro_0.9/model_outputs_333
MNISTCIFAR,sv_reweight_0.0,111,ft.unk.gdro__c-0.0__src-train__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.unk.gdro,unk,gdro,0.0,train,none,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/reweight_0.0_111.pth,pre-normalize,results/MNISTCIFAR/sv_reweight_0.0/model_outputs_111
MNISTCIFAR,sv_reweight_0.0,222,ft.unk.gdro__c-0.0__src-train__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.unk.gdro,unk,gdro,0.0,train,none,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/reweight_0.0_222.pth,pre-normalize,results/MNISTCIFAR/sv_reweight_0.0/model_outputs_222
MNISTCIFAR,sv_reweight_0.0,333,ft.unk.gdro__c-0.0__src-train__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.unk.gdro,unk,gdro,0.0,train,none,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/reweight_0.0_333.pth,pre-normalize,results/MNISTCIFAR/sv_reweight_0.0/model_outputs_333
MNISTCIFAR,sv_reweight_0.25,111,ft.unk.gdro__c-0.25__src-train__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.unk.gdro,unk,gdro,0.25,train,none,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/reweight_0.25_111.pth,pre-normalize,results/MNISTCIFAR/sv_reweight_0.25/model_outputs_111
MNISTCIFAR,sv_reweight_0.25,222,ft.unk.gdro__c-0.25__src-train__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.unk.gdro,unk,gdro,0.25,train,none,1.0,0.0001,0.001,5001,10000,train,,,metadata.csv,pretrained_models/MNISTCIFAR/reweight_0.25_222.pth,pre-normalize,results/MNISTCIFAR/sv_reweight_0.25/model_outputs_222
